transaction_date,card,merchant,amount_cad
2025-12-04,amex-1001,AMZN MKTP CA*BI7QC3872  866-216-1072,54.23
2025-12-04,amex-1001,AMZN MKTP CA*BI8G91KC2  866-216-1072,20.20
2025-12-04,amex-1001,BELL CANADA (OB)        MONTREAL,197.69
2025-12-04,cibc-2451,CROWNBILL.COM CYPRUS 16.25 USD @ 1.435692,23.33
2025-12-05,amex-1001,AMZN MKTP CA*BI0XR0PP0  866-216-1072,18.07
2025-12-05,amex-1001,AMZN MKTP CA*BI6KR71J0  866-216-1072,19.20
2025-12-05,amex-1001,GOOGLE *CHATGPT         G.CO/HELPPAY#,30.50
2025-12-05,cibc-8359,"RCSS SIMCOE #2818 SIMCOE, ON",29.97
2025-12-06,amex-1001,AMZN MKTP CA*BI2F865B0  866-216-1072,18.63
2025-12-07,amex-1001,AMAZON.CA*960CK0QC3     866-216-1072,136.31
2025-12-07,amex-1001,GOOGLE *GOOGLE ONE      G.CO/HELPPAY#,30.50
2025-12-07,amex-1001,MEMBERSHIP FEE INSTALLMENT,15.99
2025-12-07,amex-1001,THE TRAINING STATION    Simcoe,1.13
2025-12-08,amex-1001,AMZN MKTP CA*BW15O9CC0  866-216-1072,85.68
2025-12-08,amex-1001,KFC # 1587 KFC # 1587   SIMCOE,18.07
2025-12-08,amex-1001,SP AM0MENT_-BOOKS       TORONTO,16.94
2025-12-08,cibc-8359,"RCSS SIMCOE #2818 SIMCOE, ON",46.44
2025-12-09,amex-1001,ADAFRUIT ELECTRONICS    BROOKLYN,402.49
2025-12-09,amex-1001,AMZN MKTP CA*K585M5IT3  866-216-1072,27.11
2025-12-09,cibc-8359,"BARBURRITO SIMCOE, ON",16.38
2025-12-09,cibc-8359,"RCSS SIMCOE #2818 SIMCOE, ON",44.42
2025-12-10,amex-1001,AMZN MKTP CA*GM3V70TR3  866-216-1072,83.35
2025-12-10,amex-1001,"CURSOR, AI POWERED IDE  NEW YORK",28.41
2025-12-11,amex-1001,ESSO CIRCLE K           OAKVILLE,60.76
2025-12-11,amex-1001,SUBWAY 14631            SIMCOE,2.25
2025-12-11,amex-1001,SUBWAY 14631            SIMCOE,20.67
2025-12-11,cibc-8359,"BARBURRITO SIMCOE, ON",16.38
2025-12-12,amex-1001,AMZN MKTP CA*367YR82F3  866-216-1072,11.80
2025-12-12,amex-1001,Brant - Montfort Medite Burlington,32.33
2025-12-12,cibc-8359,"MAPLEWOOD MARKET BURLINGTON, ON",6.75
2025-12-13,amex-1001,CLAUDE.AI SUBSCRIPTION  SAN FRANCISCO,31.64
2025-12-13,amex-1001,RABBA FINE FOODS #171   TORONTO,20.87
2025-12-13,amex-1001,SECURITY NATIONAL INSU  MONTREAL,193.08
2025-12-14,amex-1001,SQUARE ONE INSURANCE S  VANCOUVER,16.34
2025-12-15,amex-1001,ANTHROPIC               SAN FRANCISCO,56.50
2025-12-15,amex-1001,Brant - Montfort Medite Burlington,32.33
2025-12-15,amex-1001,COLUMBIA SPORTSWEAR CAN LONDON,157.06
2025-12-15,amex-1001,D J*WSJ                 800-568-7625,4.52
2025-12-15,amex-1001,PAYMENT RECEIVED - THANK YOU,-7596.92
2025-12-15,amex-1001,UNIQLO CANADA INC.      TORONTO,349.74
2025-12-15,cibc-8359,"ICHIBAN ASIAN ALL YOU UNIONVILLE, ON",122.05
2025-12-15,cibc-8359,"SS LOBLAW TORONTO LAKE TORONTO, ON",21.84
2025-12-15,cibc-8359,"SS LOBLAW TORONTO LAKE TORONTO, ON",28.24
2025-12-15,cibc-8359,"T&T SUPERMARKET #035 TORONTO, ON",42.05
2025-12-15,cibc-8359,"YOU DON YA TORONTO, ON",26.58
2025-12-16,amex-1001,AMZN MKTP CA*BW4YZ70L3  866-216-1072,98.30
2025-12-16,amex-1001,AMZN MKTP CA*HM70W0FK3  866-216-1072,70.05
2025-12-16,amex-1001,AMZN MKTP CA*KU74R74G3  866-216-1072,139.82
2025-12-16,amex-1001,AMZN MKTP CA*SX2ZZ5803  866-216-1072,30.06
2025-12-16,amex-1001,AMZN MKTP CA*YD4E00PR3  866-216-1072,19.20
2025-12-16,cibc-8359,"BARBURRITO SIMCOE, ON",16.38
2025-12-16,cibc-8359,"RCSS SIMCOE #2818 SIMCOE, ON",47.55
2025-12-17,amex-1001,ADAFRUIT ELECTRONICS    BROOKLYN,375.03
2025-12-17,amex-1001,EDDIE BAUER-ECOMM       905-428-7868,571.79
2025-12-17,amex-1001,NETFLIX.COM             866-716-0414,9.03
2025-12-17,amex-1001,WWW.PISHOP.CA           NEPEAN,160.58
2025-12-17,cibc-8359,"RCSS SIMCOE #2818 SIMCOE, ON",24.86
2025-12-18,amex-1001,AMAZON.CA*8G7701843     866-216-1072,47.28
2025-12-18,amex-1001,AMAZON.CA*YL83O3VH3     866-216-1072,174.76
2025-12-18,amex-1001,SHOPPERS DRUG MART #115 SIMCOE,139.15
2025-12-18,amex-1001,THE INFORMATION         SAN FRANCISCO,63.63
2025-12-19,amex-1001,AMZN MKTP CA*361023TM3  866-216-1072,73.99
2025-12-19,amex-1001,AMZN MKTP CA*8D0J78H73  866-216-1072,16.98
2025-12-19,amex-1001,AMZN MKTP CA*BY8ND1LP3  866-216-1072,25.98
2025-12-19,amex-1001,AMZN MKTP CA*CK8LV57D3  866-216-1072,39.54
2025-12-19,amex-1001,AMZN MKTP CA*FA2VR82W3  866-216-1072,53.82
2025-12-19,amex-1001,AMZN MKTP CA*GN5UV4NG3  866-216-1072,28.22
2025-12-19,amex-1001,APPLE.COM/BILL          TORONTO,4.51
2025-12-20,amex-1001,AMZN MKTP CA*545OR5Z93  866-216-1072,54.22
2025-12-20,amex-1001,AMZN MKTP CA*8D56I51S3  866-216-1072,37.28
2025-12-20,amex-1001,AMZN MKTP CA*9N0OG0IF3  866-216-1072,16.94
2025-12-20,amex-1001,AMZN MKTP CA*FY7OB40B3  866-216-1072,42.84
2025-12-20,amex-1001,AMZN MKTP CA*HF8627VP3  866-216-1072,42.84
2025-12-20,amex-1001,AMZN MKTP CA*RH01R3YF3  866-216-1072,42.84
2025-12-20,amex-1001,AMZN MKTP CA*XP9MU56Y3  866-216-1072,11.29
2025-12-20,amex-1001,ESSO CIRCLE K           BURLINGTON,59.31
2025-12-20,amex-1001,RABBA FINE FOODS #171   TORONTO,4.69
2025-12-21,amex-1001,APPLE.COM/BILL          TORONTO,19.20
2025-12-21,amex-1001,Brant - Montfort Medite Burlington,32.33
2025-12-21,amex-1001,Ichiban Asian All You C UNIONVILLE,77.95
2025-12-21,amex-1001,MCDONALD'S #4384        SIMCOE,18.06
2025-12-21,amex-1001,SOBEYS #664 SIMCOE      SIMCOE,13.90
2025-12-22,amex-1001,AMAZON.CA*CC0OX8OQ3     866-216-1072,5.07
2025-12-22,amex-1001,AMAZON.CA*D31NC5Z93     866-216-1072,158.15
2025-12-22,amex-1001,AMZN MKTP CA*GN7NB8ZK3  866-216-1072,145.11
2025-12-22,amex-1001,AMZN MKTP CA*ZJ6A81TY3  866-216-1072,63.27
2025-12-22,amex-1001,KFC # 1586 KFC # 1586   BRANTFORD,18.07
2025-12-22,amex-1001,PITA PIT                BRANTFORD,17.50
2025-12-22,amex-1001,THE HOME DEPOT #7138    BRANTFORD,200.89
2025-12-22,cibc-8359,"COSTCO WHOLESALE #1669 BRANTFORD, ON",104.83
2025-12-22,cibc-8359,"KFC # 1587 SIMCOE, ON",12.98
2025-12-22,cibc-8359,"MAPLEWOOD MARKET BURLINGTON, ON",7.00
2025-12-22,cibc-8359,"NBX*BORDEN S FITNESS WATERFORD, ON",50.85
2025-12-23,cibc-2451,PAYMENT THANK YOU/PAIEMEN T MERCI,-500.00
2025-12-23,cibc-8359,"OF London, GBR 8.48 USD @ 1.415094",12.00
2025-12-24,amex-1001,AMZN MKTP CA*W42CS2YN3  866-216-1072,39.54
2025-12-24,amex-1001,AMZN MKTP CA*WN2PJ7BW3  866-216-1072,39.54
2025-12-24,amex-1001,AMZN MKTP CA*YV1K98DO3  866-216-1072,30.50
2025-12-24,cibc-2451,ANNUAL FEE,139.00
2025-12-24,cibc-2451,ANNUAL FEE REBATE,-50.00
2025-12-24,cibc-8359,"BARBURRITO SIMCOE, ON",16.38
2025-12-24,cibc-8359,"RCSS SIMCOE #2818 SIMCOE, ON",3.49
2025-12-25,amex-1001,AUDIBLE CA*AP66D5J03    AMZN.COM/BILL,8.99
2025-12-25,amex-1001,GOOGLE *YOUTUBEPREMIUM  G.CO/HELPPAY#,14.68
2025-12-27,amex-1001,OCS/SOC 18889100627     TORONTO,34.95
2025-12-28,amex-1001,AMZN MKTP CA*C97DZ9PD3  866-216-1072,143.32
2025-12-28,amex-1001,PAYMENT RECEIVED - THANK YOU,-6670.75
2025-12-29,amex-1001,ADAFRUIT ELECTRONICS    BROOKLYN,1216.26
2025-12-29,amex-1001,PREMIER FARNELL Premier MISSISSAUGA,565.45
2025-12-29,cibc-8359,"NBX*BORDEN S FITNESS WATERFORD, ON",50.85
2025-12-29,cibc-8359,PRE-AUTHORIZED PAYMENT - THANK YOU,-137.21
2025-12-29,cibc-8359,"RCSS SIMCOE #2818 SIMCOE, ON",27.86
2025-12-29,cibc-8359,"SIMCOE HOME HARDWARE SIMCOE, ON",51.96
2025-12-30,amex-1001,AMAZON.CA*QL0AA55B3     866-216-1072,16.93
2025-12-30,amex-1001,AMZN MKTP CA            866-216-1072,-455.64
2025-12-30,amex-1001,AMZN MKTP CA*1H30T48P3  866-216-1072,439.57
2025-12-30,amex-1001,FOOD BASICS  888        SIMCOE,139.08
2025-12-31,amex-1001,ESSO CIRCLE K           OAKVILLE,57.30
